From To Length(meter) Traffic_level Name
1923 1924 24.490145904895993 2.571166207529844 "Dak Bungalow Chauraha"
5213 5214 24.14038041138589 1.2 "Bahadurpur Chauraha"
5987 6163 17.839288327527537 0.9122365523749606 "Bailey Road"
7040 7041 8.994450267491985 1.3567438148443736 "Sanjay Nagar Main Road/Munshi Nagar Road"
7279 7280 24.999282928860946 1.044776119402985 "Munna Chowk/Chitragupt Nagar Chowk"
2052 2053 26.124639294964414 1.2368300503893725 "Kankar Bagh Road"
1135 1136 70.07447865513407 0.90625 "Sadar Bazar Road/Arya Samaj Road/Awasthi Ghat Road"
6791 6792 17.15356942070711 1.3793103448275863 "Jagjeevan Ram Golambar Road"
1455 1456 59.229795345183675 1.1160714285714286 "Politechnic More/Patliputra Colony Road"
2400 2586 20.376179483808006 1.223021582733813 "Mithapur Chauraha"
2345 2346 34.52344327542856 1.2692307692307694 "P. C. Colony Main Road"
6205 6206 19.859919602642524 1.0434782608695652 "NH-30/Khagaul Road/Bypass Road"
7469 7470 19.077613846705635 1.3235806339254614 "Main Road/Cantt Road/Shiwala Chauraha"
502 503 32.42822514737345 1.1082138200782268 "Ashok Raj Path/Gandhi Maidan Road"
1191 1192 25.08989893609528 1.3125 "Shradhanand Path/Dalvar Road"
2670 2671 47.90919457239546 1.6428571428571428 "Dr Ram Govind Singh Path/Ram Nagar Road"
4436 4437 10.068841374052361 1.081081081081081 "Ashok Raj Path/Danapur Road/Digha Ghat Road"
6170 6171 8.354147804969115 0.9583333333333334 "B. M. P. Road"
5225 5226 17.83928134492489 1.2 "Bahadurpur Chauraha"
6380 6381 280.2078114207242 1.107011070110701 "SH-78 (North)"
1654 1655 40.89611078930075 1.0881010881010882 "Politechnic More/Patliputra Colony Road"
2561 2562 3.7454274530393374 1.261715933669791 "Khagaul Road"
4361 4362 20.834432693353026 0.9411764705882353 "A. G. Colony Road/Punaichak Chauraha"
4845 4846 21.909555289797748 1.4985590778097981 "Boring Chauraha"
5973 5974 98.45371145929637 1.1221545367104842 "Station Road/Jagdeo Path"
516 517 16.953581702822916 2.0 "Birla Mandir Road"
687 688 15.058148370522758 0.9747899159663864 "Punaichak Chauraha/Rajvanshi Nagar Road"
1745 1787 12.500619804794107 1.4351320321469574 "Exhibition Road"
5680 5681 17.101755144836822 1.0348583877995643 "Ramavatarshastri Chowk"
3270 3271 33.28715787336378 1.0526315789473684 "Cantt Road"
2730 2731 125.8644341275911 1.0135135135135136 "Dr Ram Govind Singh Path/Ram Nagar Road"
1238 1239 12.36294559470563 1.0119940029985008 "Boring Road/Kurji Main Road"
344 345 54.61889205330897 1.363884342607747 "Ashiana Road/B. M. P. Road"
751 752 68.2686767471309 0.47359696897939857 "Income Tax Chauraha"
7016 7017 16.373033470933322 1.0143979057591623 "Bander Bagicha Chauraha/G P O Chauraha"
462 463 10.28170155744898 1.2592592592592593 "Arya Kumar Road"
506 507 15.097823922111777 1.1082138200782268 "Ashok Raj Path/Gandhi Maidan Road"
4219 4220 6.86331825983976 1.2048192771084338 "Birchand Patel Path"
2948 2949 21.550003961788974 0.8854306412664341 "Saristabad Road/70 Feet Road"
5380 5381 5.491399691702089 1.3392857142857144 "Tempo Stand Chauraha"
7428 7429 28.834677621597578 1.1371237458193981 "Station Marg/Khagaul Road"
6774 6775 35.847648067016664 2.0625 "Desh Ratna Marg"
2596 2597 27.4663569871512 1.25 "Surbhi Hotel Gali"
987 988 45.18066025480663 1.8799710773680405 "Boring Canal Road"
3355 3356 29.815257827306773 1.0699273977837218 "Maner"
3176 3177 164.86196710113845 1.175761230027133 "Danapur"
4428 4429 38.69063878357833 1.081081081081081 "Ashok Raj Path/Danapur Road/Digha Ghat Road"
5638 5639 21.174394356197524 1.7058823529411766 "Postal Park Chauraha"
2471 6665 14.506236081085762 1.090909090909091 "Khagaul Road"
309 310 13.050388706416088 1.370309951060359 "Shahid Peer Ali Khan Marg/Raiding Road"
2624 2625 22.437114458861352 2.0629750271444083 "Sandalpur Main Road"
4311 4312 15.873057961742463 1.3333333333333333 "NH-30/Khagaul Road"
5305 5306 27.184055905952878 1.1337868480725624 "Kankar Bagh Main Road/Old Bypass Road"
4393 4394 14.609970653244222 1.03125 "Digha Ashiana Link Road/Keshri Nagar Main Road"
1365 1366 58.47812260511793 0.8818342151675486 "Daroga Prasad Rai Path"
789 790 31.610965532239245 1.2666666666666666 "Mahendru Road"
5459 5460 41.29902113341486 1.0018785222291797 "Rajendranagar Kankar Bagh Road/Malai Pakadi Road/Kankar Bagh Road"
6219 6220 37.60453690774701 1.0434782608695652 "NH-30/Khagaul Road/Bypass Road"
1428 1429 11.68907031508197 1.1160714285714286 "Politechnic More/Patliputra Colony Road"
4401 4402 41.96315572265428 1.03125 "Digha Ashiana Link Road/Keshri Nagar Main Road"
445 446 30.132072639514256 1.3498622589531681 "NH-30/Khagaul Road/Cantt Road/Manpura Main Road"
960 961 14.052268214567134 1.4511873350923483 "Fraser Road"
1173 1174 26.470452036355287 1.0526315789473684 "Sadar Bazar Road/Arya Samaj Road/Awasthi Ghat Road"
2788 2789 17.06490079466052 1.0256410256410258 "Income Tax Chauraha"
5757 5758 6.75414688260842 2.056807051909892 "East Lohapur Chowk"
5084 5085 9.102988544203084 1.2350761630300535 "Bahadurpur Golamber Chowk/Bazar Samiti Chowk"
5433 5434 34.741696080330094 5.74468085106383 "Dr Ram Govind Singh Path"
6053 6054 30.235111430681783 1.126573889993373 "Jag Jeevan Road"
5873 5991 4.452753800761434 1.199294532627866 "Shahid Peer Ali Khan Marg"
7401 7402 6.754166534669994 0.8095238095238095 "Bhootnath Road"
6312 6313 13.94922813453957 1.107011070110701 "SH-78 (North)"
1189 1190 44.17224558279728 1.3125 "Shradhanand Path/Dalvar Road"
6335 6336 37.01089003233314 1.105379513633014 "NH-30/Mandir Road/Bypass Road/Pun Pun Road"
5087 5088 7.780164580697013 1.118279569892473 "Bahadurpur Golambar Chowk"
2747 2748 12.245072952270968 1.3555144793592113 "Khagaul Road/Karbigahiya Station Road"
37 38 5.65574327398952 1.3835511145272867 "Ramavatarshastri Chowk"
5073 5074 6.679130701496206 1.4166666666666665 "Munshi Prem Chand Chauraha"
7308 7309 22.112823903420797 1.1249030256012411 "Ramavatarshastri Chowk/Rajendra Nagar Chowk"
3016 3017 66.05128395598649 1.3388734995383196 "Anisabad"
5795 5796 18.20614284810243 1.9271948608137046 "Bahadurpur Chauraha"
2852 2853 44.401349749769174 1.3856812933025404 "Vijay Nagar No. 1 Road"
2104 2105 12.046985144500937 1.359338061465721 "Karpoori Chowk"
458 459 40.900274241411736 1.2592592592592593 "Arya Kumar Road"
3434 3435 25.11074362342126 1.0699273977837218 "Maner"
4427 4428 6.6791307011421495 1.03125 "Digha Ashiana Link Road/Keshri Nagar Main Road"
3330 3331 7.112779100910004 0.8064516129032259 "Cantt Road"
5719 5720 13.788873182068121 1.3835511145272867 "Ramavatarshastri Chowk"
416 417 72.31454595760933 1.286764705882353 "Naya Tola Road/R. P. S. College Road"
6537 6538 10.578215628123347 1.3326987148976677 "Bank Colony Road"
5036 5066 12.286143037149296 1.0394110004330879 "Ashok Raj Path/Danapur Road"
5592 5593 35.67857393420705 0.6666666666666666 "New Pani Tanki Road/Postal Park Nala Road"
2733 2734 87.39812620559209 1.3555144793592113 "Khagaul Road/Karbigahiya Station Road"
773 774 56.746753533081325 1.5714285714285714 "Sher Shah Path West"
1739 1740 20.18670775115774 2.8549962434259957 "Rajendra Path/Station Road"
2386 2387 28.43129406716048 1.223021582733813 "Mithapur Chauraha"
7331 7332 25.91634377204709 1.1466505733252867 "New Chitragupt Nagar Road/Kankar Bagh Road/Parvathi Path"
2657 2658 11.041628777873491 2.056555269922879 "Surbhi Hotel Gali"
6810 6811 2.998041381497541 1.2258064516129032 "Jagjeevan Ram Golambar Road"
6083 6084 111.72428141501865 1.1447650846649178 "R Block"
5601 5602 19.57875395071051 1.2307692307692308 "Munshi Nagar Road/Sanjay Nagar Main Road/No. 8 Road"
1832 1833 5.916942007710726 1.1344299489506524 "Shaheed Chowk/Fraser Road"
7376 7377 56.23596068920239 1.0578279266572637 "Sanjay Gandhi Nagar Road"
3760 3761 52.96431862699514 0.943952802359882 "Patna Gaya Line Road/Gaya Line Road"
2131 2132 4.8845025086029015 1.359338061465721 "Karpoori Chowk"
7082 7083 23.463045978441475 1.0535557506584723 "NH-30/NH-98/Bypass Road"
3057 3058 17.95402783002046 1.262135922330097 "Station Road"
1930 1931 44.5745106071778 0.9289363678588016 "Gandhi Maidan Chauraha"
7404 7405 21.20085102176901 0.8095238095238095 "Bhootnath Road"
2125 2126 6.709914768964096 1.7732401934443847 "P. C. Colony Main Road"
6849 6850 26.329110323506256 1.1366640232619614 "Circular Road"
4848 4849 25.440705351681046 1.4985590778097981 "Boring Chauraha"
7157 7158 102.72769166710863 0.9285714285714286 "Bari Road"
2771 2772 10.579188803112087 2.807597027250207 "Budh Marg"
4321 4322 512.2520965877341 1.0526315789473684 "Ashok Raj Path/Danapur Road"
6202 6203 10.46168954766056 0.9583333333333334 "B. M. P. Road"
7285 7286 19.97176937140541 1.044776119402985 "Munna Chowk/Chitragupt Nagar Chowk"
5787 5788 15.057925447868124 1.2002526847757422 "Bahadurpur Golambar Chowk"
6553 6554 32.80641387153207 0.9310344827586206 "Sankar Colony More/Ashiana Digha Road"
7372 7373 8.961921993426639 1.0578279266572637 "Sanjay Gandhi Nagar Road"
4442 4443 43.518777657037404 1.081081081081081 "Ashok Raj Path/Danapur Road/Digha Ghat Road"
3009 3010 17.53278627283872 1.6796640671865626 "Ali Nagar Road"
4689 4690 19.146932187653604 7.692307692307692 "Boring Canal Road"
2192 2193 74.02393272345887 1.7732401934443847 "P. C. Colony Main Road"
6475 7010 32.31443420793556 1.0972716488730723 "Khagaul Road/Mithapur Flyover"
3945 3946 10.793354501067816 1.1721159777914867 "Budh Murti Chowk"
3322 3323 37.99013486480065 1.0699273977837218 "Maner"
6988 6989 152.3295500136653 0.9620253164556962 "New Purandar Pur Main Road"
6715 6716 10.284343855017134 1.2 "Beur Road/Shivpuri Beur Road"
4686 4687 12.245072952270968 0.986059163549813 "Punaichak Main Road"
7455 7456 15.102309238205445 1.173627890921643 "Phulwari"
3494 3495 32.79778578085374 1.0699273977837218 "Maner"
657 658 57.26402549806698 1.138572618717023 "Rajvanshi Nagar Road"
7331 7332 25.91634377204709 1.0739856801909307 "Patna"
4515 4516 20.137722051363077 1.3036809815950923 "Bailey Road"
7020 7021 19.1471847994368 1.0143979057591623 "Bander Bagicha Chauraha/G P O Chauraha"
5248 5249 21.73800872397884 1.4 "Bahadurpur Chauraha"
4709 6662 9.304647727974082 2.0 "Boring Canal Road"
56 57 6.886978849076146 1.335113484646195 "Ramavatarshastri Chowk"
7161 7162 11.131884502257638 1.0 "Kadam Kuan Road/Rajendra Path"
4182 4183 41.07909599469112 0.9140767824497257 "A. G. Colony Road/Punaichak Chauraha/Bailey Road"
5016 5017 6.974305332139383 0.9090909090909091 "Bari Path"
4770 4771 22.43813937450192 1.0530421216848673 "Bailey Road/Boring Canal Road"
1902 1903 4.496942228162299 4.4189852700491 "Fraser Road"
4748 4749 18.086704318864065 1.0530421216848673 "Bailey Road/Boring Canal Road"
1989 1990 44.67371304533217 1.0823347506764591 "Kankar Bagh Road/Kanti Factory Road"
6891 6892 108.47894754366867 1.252723311546841 "Jag Jeevan Road"
3963 3964 10.79337849500059 1.0094637223974763 "Budh Murti Chowk"
5524 5525 19.36502948715637 0.5925925925925926 "Tempo Stand Road/Lohia Nagar Road"
4940 4941 37.056681901932095 1.8419033000767462 "Ashok Raj Path/Danapur Road"
6152 6153 30.07285022122493 1.0689655172413794 "B. M. P. Road"
7056 7057 9.77211295875964 1.0598031794095382 "Ashok Nagar Road/Ashok Nagar No. 9 Road/J Sector Road"
2883 3822 8.961928874865626 1.0535557506584723 "NH-30/NH-98/Bypass Road"
1792 1793 20.18671163878865 0.8043591074208615 "New Dak Bungalow Road/R. K. Bhattacharya Road"
852 853 36.53201858900627 1.2247397428046543 "Birla Mandir Road"
1357 1358 17.435850429635522 0.8818342151675486 "Daroga Prasad Rai Path"
7458 7459 33.30259756940873 1.173627890921643 "Phulwari"
5590 5591 17.839286745121353 0.6666666666666666 "New Pani Tanki Road/Postal Park Nala Road"
3111 3112 22.28639868873669 1.0004349717268377 "No. 3 Road"
6501 6502 41.567766143072966 0.96875 "Bank Colony Road"
1028 1029 18.673301420366187 1.462140992167102 "Gosai Tola More/Patliputra Road"
5600 5601 16.967326190914605 1.2307692307692308 "Munshi Nagar Road/Sanjay Nagar Main Road/No. 8 Road"
6653 6654 16.099617599250276 1.0954616588419406 "Boring Canal Road"
770 771 10.071840881905837 1.5714285714285714 "Sher Shah Path West"
4934 4935 19.537561600518597 1.8419033000767462 "Ashok Raj Path/Danapur Road"
5126 5127 20.35205409587731 0.9694619486185169 "Rajendra Path/Kadam Kuan Road"
50 51 7.856714313029484 2.941176470588235 "Vaishali Golambar Chowk"
7382 7383 24.674671779149065 1.1645379413974455 "Bypass Road/NH-98/NH-30"
2495 2496 23.816351219808528 2.0366598778004072 "NH-30/Bypass Road/Pun Pun Road"
2109 2110 25.196386303838732 1.359338061465721 "Karpoori Chowk"
3373 3374 84.9714838425508 1.0699273977837218 "Maner"
1246 1247 8.199900472635536 0.9026798307475317 "Gosai Tola More/Patliputra Road"
5711 5712 10.100068923409607 2.1628498727735366 "Patliputra Path"
2368 2369 32.670393263537306 1.3614404918752745 "Karpoori Chowk"
191 192 19.537570438924607 0.9045680687471733 "Bari Path/Gandhi Maidan Road"
4315 4316 48.05191095883261 0.7069635913750443 "Bailey Road/Paschimi Bailey Canal Road"
5852 5853 34.38108582888719 1.1852776044915783 "Harding Road/Jag Jeevan Road"
2464 2465 19.7911378031243 1.1651037226484797 "Jag Jeevan Road"
3389 3390 110.50328744158185 1.0699273977837218 "Maner"
4488 4489 81.5659572047987 1.3036809815950923 "Bailey Road"
876 877 22.082359405458018 1.2247397428046543 "Birla Mandir Road"
7343 7344 10.217922234129738 0.9933774834437087 "Geeta College Road"
7486 7487 44.68132176637321 1.3235806339254614 "Main Road/Cantt Road/Shiwala Chauraha"
6898 6907 62.700309915499965 1.2258064516129032 "Jagjeevan Ram Golambar Road"
3606 3607 17.155259338701764 1.0004349717268377 "No. 3 Road"
2001 2288 10.61189226917462 1.5192620727075419 "Rampur Road"
5993 5994 10.793519432714257 0.9284143659907158 "Khagaul Road"
2843 2844 21.084696700451104 1.3856812933025404 "Vijay Nagar No. 1 Road"
5379 5455 20.435856507329756 2.030008826125331 "Tempo Stand Chauraha"
183 184 12.499778788438247 0.9045680687471733 "Bari Path/Gandhi Maidan Road"
4342 4343 45.80891244332654 0.9411764705882353 "A. G. Colony Road/Punaichak Chauraha"
1547 1548 7.793024982527978 1.4070839398350317 "Sahdev Mahato Marg"
3620 3621 13.100477263735403 1.2782694198623403 "Anisabad"
5481 5482 58.65160258368145 1.1572498298162015 "Ashok Nagar No. 3 Main Road"
1172 1173 38.76538441394719 1.1176470588235294 "Shradhanand Path/Dalvar Road"
4227 4228 3.7452883368189958 1.2048192771084338 "Birchand Patel Path"
776 777 35.98625537303144 1.2666666666666666 "Mahendru Road"
4364 4614 25.60333435455527 0.8799999999999999 "Rajvanshi Nagar Road"
6770 6771 68.17111222973726 1.7058823529411766 "Bailey Road"
2839 2840 12.048398115456731 1.7535971223021585 "Ashok Chowk"
6299 6300 72.17892414372888 1.105379513633014 "NH-30/Mandir Road/Bypass Road/Pun Pun Road"
2097 2098 70.1589979014448 1.0 "Old Bypass Road/Kankar Bagh Main Road"
5377 5378 5.491400075307572 1.3392857142857144 "Tempo Stand Chauraha"
6842 6870 14.182981925872255 0.989010989010989 "Dr Srikrishna Sing Path/Rajendra Chowk"
6805 6806 3.8966901865505834 1.1 "Jagjeevan Ram Golambar Road"
4963 4964 9.269034001542705 1.0143979057591623 "Bander Bagicha Chauraha/G P O Chauraha"
1669 1670 22.771315204392526 1.0881010881010882 "Politechnic More/Patliputra Colony Road"
6325 6326 215.94277153763773 1.105379513633014 "NH-30/Mandir Road/Bypass Road/Pun Pun Road"
6381 6382 83.47458031746852 1.107011070110701 "SH-78 (North)"
1376 1377 66.47726102525999 0.2861685214626391 "Sardar Patel Marg/Harding Road"
5938 5939 43.27394797513047 1.1221545367104842 "Station Road/Jagdeo Path"
2544 2545 67.8685399580224 1.0122535961640917 "No. 15 Road"
5707 5720 23.115521989037507 1.2727272727272727 "Patliputra Path"
1568 1569 34.353185883699254 2.3850085178875635 "Boring Chauraha"
4454 4455 34.63995752533693 1.081081081081081 "Ashok Raj Path/Danapur Road/Digha Ghat Road"
3129 3130 50.69942916742456 1.0344827586206897 "Railway Hospital Road/Station Marg"
1516 1517 10.222233900358038 1.288659793814433 "Patliputra Colony/Indrapuri Main Road"
2020 2021 24.119089649728537 1.461133839859731 "Rajendra Nagar Over Bridge/Kankar Bagh Road"
7029 7030 9.129084204573774 1.1637572734829593 "No. 8A Road"
7249 7250 19.073356279360798 1.222222222222222 "Dhanush Setu Road/Kankar Bagh Main Road/Old Bypass Road"
4092 4093 81.21171492203447 3.148148148148148 "Beerchandra Patel Path"
214 215 5.2225617694180695 1.1501597444089458 "Income Tax Chauraha"
259 718 11.343983161084726 1.4347202295552368 "Bailey Road/Daroga Prasad Roy Path"
4952 4953 33.09991309158928 1.8419033000767462 "Ashok Raj Path/Danapur Road"
1348 1349 32.19703510136513 1.2738853503184715 "Birla Mandir Road"
1364 1365 33.41605607555464 0.8818342151675486 "Daroga Prasad Rai Path"
3432 3433 57.4664105903425 0.8064516129032259 "Cantt Road"
7246 7247 97.17979974086286 0.688791484032561 "No. 10 Road"
6318 6319 104.61146511026357 1.107011070110701 "SH-78 (North)"
5857 5858 6.1257373190358315 1.3888888888888886 "Jag Jeevan Road"
3762 3763 57.791389169405434 0.943952802359882 "Patna Gaya Line Road/Gaya Line Road"
5076 5077 6.88685282262987 1.0476190476190477 "Munshi Prem Chand Chauraha"
3151 3152 36.85850424755782 1.2 "Railway Hospital Road/Station Marg"
5074 5075 4.884432584350012 1.4166666666666665 "Munshi Prem Chand Chauraha"
7009 7010 30.325246179903818 1.0972716488730723 "Khagaul Road/Mithapur Flyover"
5247 5248 28.965309299823407 1.4 "Bahadurpur Chauraha"
5155 5156 32.42939916463347 1.0 "Munshi Prem Chand Chauraha"
6717 6718 7.37252657548725 1.2 "NH-30/NH-98/Pun Pun Road/Bypass Road"
5326 5327 58.74996838781965 1.1337868480725624 "Kankar Bagh Main Road/Old Bypass Road"
5395 5396 12.839996640758704 1.021276595744681 "Bander Bagicha Chauraha"
5567 5568 22.286390613238016 0.6666666666666666 "New Pani Tanki Road/Postal Park Nala Road"
5062 5063 28.96518078242152 1.0081426909654905 "New Dak Bungalow Road/Jawaharlal Nehru Marg"
4519 4520 11.53205157753799 1.3036809815950923 "Bailey Road"
3417 3418 30.43220485105401 1.0699273977837218 "Maner"
254 255 111.21250077494695 1.2721238938053099 "Boring Canal Road/Daroga Prasad Roy Path"
1230 1231 19.784605130054803 1.0119940029985008 "Boring Road/Kurji Main Road"
6646 6647 23.398491752243263 0.9047619047619047 "Danapur Road/Ashok Raj Path/Digha Main Road"
7387 7388 40.27551454141254 1.0578279266572637 "Sanjay Gandhi Nagar Road"
1997 1998 19.10650701653102 1.0823347506764591 "Kankar Bagh Road/Kanti Factory Road"
4177 4178 125.33026730898159 0.9505703422053231 "No. 3 Path"
5857 5858 6.1257373190358315 1.199294532627866 "Shahid Peer Ali Khan Marg"
4696 4697 9.694572000359996 7.692307692307692 "Boring Canal Road"
3832 3833 11.044436926430738 1.8887722980062962 "Ashok Nagar No. 9 Road/J Sector Road"
1360 1361 33.79083405292702 0.8818342151675486 "Daroga Prasad Rai Path"
1546 1547 8.353920148224839 1.4070839398350317 "Sahdev Mahato Marg"
6014 6015 39.474074749398866 0.7042253521126761 "Khagaul Road"
6838 6899 10.222708312847683 1.1 "Jagjeevan Ram Golambar Road"
1437 1438 17.53125035944854 1.0 "Ashok Raj Path/Digha Ghat Road/Danapur Road"
6877 6878 5.9960791633350174 1.1 "Jagjeevan Ram Golambar Road"
6503 6504 21.991189407578545 0.96875 "Bank Colony Road"
4363 4364 13.05018458828425 0.9444444444444444 "Punaichak Main Road"
4043 4044 61.00433199545876 0.6896551724137931 "Exhibition Road"
6630 6631 29.219969697060375 0.9047619047619047 "Danapur Road/Ashok Raj Path/Digha Main Road"
1719 1720 20.656396921005026 2.2892238972640984 "New Dak Bungalow Road/R. K. Bhattacharya Road"
2171 2172 15.61693806697838 1.342642320085929 "Tempo Stand Road/Lohia Nagar Main Road"
3195 3196 62.46773311656491 1.3016596160104132 "Bailey Road"
701 702 34.51932413577022 0.9747899159663864 "Punaichak Chauraha/Rajvanshi Nagar Road"
4906 4907 13.395926220617712 1.7650639074863057 "Sahdev Mahato Marg"
5057 5058 15.018143819940743 1.0394110004330879 "Ashok Raj Path/Danapur Road"
5900 5901 5.141536337329679 1.0416666666666665 "Shahid Peer Ali Khan Marg/Raiding Road"
6070 6071 8.108580200886236 1.2632978723404256 "Jag Jeevan Road"
2270 2271 20.077704119466766 3.253012048192771 "Rajendra Nagar Over Bridge/Kankar Bagh Road"
2118 2119 40.29510064687881 1.7955801104972375 "Munna Chowk"
5070 5122 7.114398688110867 1.0 "Munshi Prem Chand Chauraha"
642 643 74.36144867726512 1.3950892857142856 "Shahid Peer Ali Khan Marg/Raiding Road"
7197 7198 83.70611781943082 1.4545454545454546 "No. 10 Road/Rajendra Nagar over Bridge"
4597 4598 5.6557409038430535 0.6164058795637744 "Rajvanshi Nagar Road"
6979 6980 11.177061780846483 0.9620253164556962 "New Purandar Pur Main Road"
5312 5313 17.923844005447744 1.0265183917878529 "Ashok Chowk"
3982 3983 24.091910856175044 1.2338062924120914 "Budh Murti Chowk"
6420 6421 17.064917360386893 1.105379513633014 "NH-30/Mandir Road/Bypass Road/Pun Pun Road"
6300 6301 55.51581759054892 1.105379513633014 "NH-30/Mandir Road/Bypass Road/Pun Pun Road"
3502 3503 32.684987743869854 0.8064516129032259 "Cantt Road"
601 602 42.35920564421371 1.2515644555694618 "Naharpur Road/Paschimi Bailey Canal Road"
2781 2782 33.59046631576067 2.807597027250207 "Budh Marg"
3718 3719 11.100946647486664 1.08991825613079 "Berur Jail Road/Shivpuri Beur Road"
6792 6793 47.781950857373744 0.9487179487179488 "Desh Ratna Marg"
1071 1072 68.70088229219552 1.2981574539363485 "Boring Road/Kurji Main Road"
3852 3853 15.101596397232715 1.3060360042357926 "Ashok Chowk"
5146 5147 22.474274539066307 0.9694619486185169 "Rajendra Path/Kadam Kuan Road"
1308 1309 25.485397473352517 1.4511873350923483 "Fraser Road"
5254 5255 24.67462917837914 1.4 "Bahadurpur Chauraha"
905 906 28.302747166066926 1.509433962264151 "Kargil Chowk"
6556 6557 13.095843815359467 1.3326987148976677 "Bank Colony Road"
5594 5595 14.653783672896902 1.2307692307692308 "Munshi Nagar Road/Sanjay Nagar Main Road/No. 8 Road"
6818 6819 18.376735047566918 1.6956521739130435 "Dr Srikrishna Sing Path"
7092 7093 10.068882755906696 0.8739650413983442 "NH-30/NH-98/Bypass Road"
1215 1216 8.105612374815736 1.0526315789473684 "Ashok Raj Path/Gola Road/Danapur Main Road"
1507 1508 8.35443831889806 1.288659793814433 "Patliputra Colony/Indrapuri Main Road"
1094 1095 8.199892323305672 1.0119940029985008 "Boring Road/Kurji Main Road"
4353 4354 25.32133824452226 0.9444444444444444 "Punaichak Main Road"
5614 5615 23.380637505314134 1.647058823529412 "Postal Park No. 1 Road/Indira Nagar Main Road"
6899 6900 13.233954482837696 1.1 "Jagjeevan Ram Golambar Road"
2381 6971 32.826782377304575 1.1 "Mithapur Chauraha"
5334 5335 19.162372994167356 1.0265183917878529 "Ashok Chowk"
6776 6777 48.53616583285786 1.7058823529411766 "Bailey Road"
7189 7190 36.12756112994075 1.090909090909091 "Naya Tola Road/Bari Path/Machua Toli Chowk"
7332 7333 11.311516247098504 0.8753647353063777 "Patna"
1708 1709 38.01360799253066 1.0 "Ashok Raj Path/Digha Ghat Road/Danapur Road"
3344 3345 5.489618697340494 1.0699273977837218 "Maner"
5088 5089 6.028739611009029 1.0389610389610389 "Bahadurpur Golamber Chowk"
1526 1527 40.38780814026063 1.288659793814433 "Patliputra Colony/Indrapuri Main Road"
5101 5102 5.1412359311582385 1.2870012870012872 "Bahadurpur Golamber Chowk/Bazar Samiti Chowk"
6403 6404 3.339565350394047 1.107011070110701 "SH-78 (North)"
6165 6166 12.047581439335008 0.9583333333333334 "B. M. P. Road"
7219 7220 10.068865374722554 1.1111111111111112 "Kankar Bagh Main Road/Old Bypass Road"
274 275 53.65074535272271 1.190965092402464 "Dr Shri Krishna Singh Marg"
5862 5863 5.655762064419838 1.1852776044915783 "Harding Road/Jag Jeevan Road"
3161 3162 40.125060286077364 1.2 "Railway Hospital Road/Station Marg"
3751 3752 32.60817610341422 1.0902483343428224 "Saristabad Road/70 Feet Road"
6507 6508 57.405804722304765 1.1647254575707155 "Rajeev Nagar Main Road/Sangam Colony Road"
5231 5232 38.91178595460818 1.2 "Nahar Road"
5631 5632 70.50157926440374 0.7058823529411764 "Ashok Nagar Path/No. 8 Road"
4226 4227 7.4950229151928305 1.2048192771084338 "Birchand Patel Path"
2758 2759 69.35021874633891 3.3653846153846154 "Dak Bungalow Chauraha"
6633 6634 78.1555091201936 0.782608695652174 "Jivan Nagar Main Road"
6199 6200 25.68195865277796 1.0434782608695652 "NH-30/Khagaul Road/Bypass Road"
1139 1140 51.75390899154682 0.84375 "Mithila Colony Road"
5099 5100 5.019275313240938 1.118279569892473 "Bahadurpur Golambar Chowk"
3338 3339 66.08534554805684 1.0699273977837218 "Maner"
1981 5361 8.961912957011101 0.9272467902995721 "Kankar Bagh Main Road/Old Bypass Road"
7203 7204 6.328454103241144 1.145475372279496 "No. 12 Road"
881 882 6.886417366353501 1.2247397428046543 "Birla Mandir Road"
6528 6529 18.607598361437155 0.9310344827586206 "Sankar Colony More/Ashiana Digha Road"
305 306 25.12158254668511 1.370309951060359 "Shahid Peer Ali Khan Marg/Raiding Road"
890 891 19.200697104119932 1.2738853503184715 "Birla Mandir Road"
7049 7050 8.961926157887687 1.0769230769230769 "No. 8A Road"
5873 5991 4.452753800761434 1.252723311546841 "Jag Jeevan Road"
5092 5093 5.916976086191214 1.0389610389610389 "Bahadurpur Golamber Chowk"
1043 1044 13.41798609480896 1.462140992167102 "Gosai Tola More/Patliputra Road"
5288 5289 7.490882038631497 0.9799118079372857 "Tempo Stand Chauraha"
2010 7233 19.26495469847764 1.8181818181818181 "Kankar Bagh Main Road/Old Bypass Road"
2435 2436 65.89595847233728 0.9837177747625507 "No. 15 Road"
5172 5173 87.19279018571224 0.9584664536741215 "Dinkar Golambar Chauraha"
2489 2490 44.88208146347006 2.0366598778004072 "NH-30/Bypass Road/Pun Pun Road"
638 639 100.13449930539147 1.3950892857142856 "Shahid Peer Ali Khan Marg/Raiding Road"
53 54 5.916974547956617 1.1249030256012411 "Ramavatarshastri Chowk/Rajendra Nagar Chowk"
3341 3342 95.91802420463418 0.8064516129032259 "Cantt Road"
2631 2632 13.237996603903781 1.25 "Surbhi Hotel Gali"
6943 6944 66.27607335616554 1.5384615384615383 "NH-83/Gaya Line Road/P.G. Line Road"
3282 3283 96.44933446213747 1.0699273977837218 "Maner"
5920 5921 16.727981483249852 1.191765980498375 "Harding Road"
6945 6946 27.131951256734986 1.1358671909130624 "NH-30/Bypass Road/Pun Pun Road"
803 804 12.249293380147623 1.2666666666666666 "Mahendru Road"
4121 4122 54.85835449385976 0.7488299531981281 "Birchand Patel Path"
